,Id,library,also_in,Name,SMILES,raw_SMILES,inchikey,N_heavy_atoms,Murcko,Murcko_name
829,Z265564928,DSiPoised,,"2-methyl-1-[(3-methyl-1,2,4-oxadiazol-5-yl)methyl]piperidine",CC1CCCCN1Cc2nc(C)no2,CC1CCCCN1Cc2nc(C)no2,IAIDHFTWQKQELQ-UHFFFAOYSA-N,14,c1noc(CN2CCCCC2)n1,"5-(piperidin-1-ylmethyl)-1,2,4-oxadiazole"
830,Z1203252645,DSiPoised,,N-methyl-N-(pyridin-3-yl)acetamide,CN(C(=O)C)c1cccnc1,CN(C(=O)C)c1cccnc1,DIBVGDONZMMHTK-UHFFFAOYSA-N,11,c1ccncc1,Pyridine
831,Z1342868616,DSiPoised,,1-(diphenylmethyl)azetidin-3-ol,OC1CN(C1)C(c2ccccc2)c3ccccc3,OC1CN(C1)C(c2ccccc2)c3ccccc3,MMAJXKGUZYDTHV-UHFFFAOYSA-N,18,c1ccc(C(c2ccccc2)N2CCC2)cc1,
832,Z52425517,DSiPoised,,"N-(5-propyl-1,3,4-thiadiazol-2-yl)pyridine-2-carboxamide",CCCc1nnc(NC(=O)c2ccccn2)s1,CCCc1nnc(NC(=O)c2ccccn2)s1,YLIXOWXKFVUKRS-UHFFFAOYSA-N,17,O=C(Nc1nncs1)c1ccccn1,"N-(1,3,4-thiadiazol-2-yl)pyridine-2-carboxamide"
833,Z57715447,DSiPoised,,"4-(5-cyclohexyl-1,2,4-oxadiazol-3-yl)pyridine",C1CCC(CC1)c2nc(no2)c3ccncc3,C1CCC(CC1)c2nc(no2)c3ccncc3,XXTHMVRJMJIERU-UHFFFAOYSA-N,17,c1cc(-c2noc(C3CCCCC3)n2)ccn1,"4-(5-cyclohexyl-1,2,4-oxadiazol-3-yl)pyridine"
834,Z56791867,DSiPoised,,"N,N-diethyl-5-methyl-[1,2,4]triazolo[1,5-a]pyrimidin-7-amine",CCN(CC)c1cc(C)nc2ncnn12,CCN(CC)c1cc(C)nc2ncnn12,GSNOZLZNQMLSKJ-UHFFFAOYSA-N,15,c1cnc2ncnn2c1,"[1,2,4]Triazolo[1,5-a]pyrimidine"
835,Z1473029866,DSiPoised,,"3-cyclopropyl-5-(pyrrolidin-3-yl)-1,2,4-oxadiazole hydrochloride",C1CC1c2noc(n2)C3CCNC3,Cl.C1CC1c2noc(n2)C3CCNC3,UHWKRAJPWOGTQP-UHFFFAOYSA-N,13,C1CC(c2nc(C3CC3)no2)CN1,
836,Z383202616,DSiPoised,,N-(2H-indazol-6-yl)acetamide,CC(=O)Nc1ccc2c[nH]nc2c1,CC(=O)Nc1ccc2c[nH]nc2c1,HOQHKYACTYMRFK-UHFFFAOYSA-N,13,c1ccc2n[nH]cc2c1,2H-indazole
837,Z147646786,DSiPoised,,2-(benzyloxy)acetic acid,OC(=O)COCc1ccccc1,OC(=O)COCc1ccccc1,GRZHHTYDZVRPIC-UHFFFAOYSA-N,12,c1ccccc1,benzene
838,Z274553586,DSiPoised,,"3-(3,5-dimethyl-1H-1,2,4-triazol-1-yl)propanoic acid",Cc1nc(C)n(CCC(=O)O)n1,Cc1nc(C)n(CCC(=O)O)n1,ZEQPXXPPGJVSJN-UHFFFAOYSA-N,12,c1nc[nH]n1,"1H-1,2,4-Triazole"
839,Z752989138,DSiPoised,,2-[(4-aminophenyl)(ethyl)amino]ethan-1-ol,CCN(CCO)c1ccc(N)cc1,CCN(CCO)c1ccc(N)cc1,WFXLRLQSHRNHCE-UHFFFAOYSA-N,13,c1ccccc1,benzene
840,Z90664455,DSiPoised,,1-(4-aminopiperidin-1-yl)ethan-1-one,CC(=O)N1CCC(N)CC1,CC(=O)N1CCC(N)CC1,NLHBHVGPMMXWIM-UHFFFAOYSA-N,10,C1CCNCC1,Piperidine
841,Z239130552,DSiPoised,,2-(cyclopentylformamido)propanoic acid,CC(NC(=O)C1CCCC1)C(=O)O,CC(NC(=O)C1CCCC1)C(=O)O,WLHVFWMGYCZXDM-UHFFFAOYSA-N,13,C1CCCC1,Cyclopentane
842,Z300245038,DSiPoised,,N-[(3-fluorophenyl)methyl]-N-methylaminosulfonamide,CN(Cc1cccc(F)c1)S(=O)(=O)N,CN(Cc1cccc(F)c1)S(=O)(=O)N,MTNUKOMLMCLFRR-UHFFFAOYSA-N,14,c1ccccc1,benzene
843,Z159528828,DSiPoised,,2-[cyclohexyl(methyl)amino]ethan-1-ol,CN(CCO)C1CCCCC1,CN(CCO)C1CCCCC1,DSDSZHUBHNTFNX-UHFFFAOYSA-N,11,C1CCCCC1,Cyclohexane
844,Z760048004,DSiPoised,,(2S)-N-(6-methylpyridin-2-yl)pyrrolidine-2-carboxamide,Cc1cccc(NC(=O)[C@@H]2CCCN2)n1,Cc1cccc(NC(=O)[C@@H]2CCCN2)n1,QILVMVSMHKJUDZ-VIFPVBQESA-N,15,O=C(Nc1ccccn1)[C@@H]1CCCN1,(2S)-N-pyridin-2-ylpyrrolidine-2-carboxamide
845,Z453319206,DSiPoised,,N-(quinolin-6-yl)benzamide,O=C(Nc1ccc2ncccc2c1)c3ccccc3,O=C(Nc1ccc2ncccc2c1)c3ccccc3,WQBDHSKBYRWNNN-UHFFFAOYSA-N,19,O=C(Nc1ccc2ncccc2c1)c1ccccc1,N-quinolin-6-ylbenzamide
846,Z100643660,DSiPoised,,"N,1-dimethyl-1H-indole-3-carboxamide",CNC(=O)c1cn(C)c2ccccc12,CNC(=O)c1cn(C)c2ccccc12,OHXYWSIWHXTWCT-UHFFFAOYSA-N,14,c1ccc2[nH]ccc2c1,1H-Indole
847,Z19755216,DSiPoised,,"2-(3-fluorophenoxy)-N,N-dimethylacetamide",CN(C)C(=O)COc1cccc(F)c1,CN(C)C(=O)COc1cccc(F)c1,CEYGCTDHMLPHQC-UHFFFAOYSA-N,14,c1ccccc1,benzene
848,Z1198172663,DSiPoised,,1-(pyridin-3-yl)piperazin-2-one,O=C1CNCCN1c2cccnc2,O=C1CNCCN1c2cccnc2,LCLQIOFEFBAKAH-UHFFFAOYSA-N,13,O=C1CNCCN1c1cccnc1,1-pyridin-3-ylpiperazin-2-one
849,Z1275599911,DSiPoised,,1-{2-azaspiro[5.6]dodecan-2-yl}ethan-1-one,CC(=O)N1CCCC2(C1)CCCCCC2,CC(=O)N1CCCC2(C1)CCCCCC2,JPZFTAQMOATKEN-UHFFFAOYSA-N,15,C1CCCC2(CC1)CCCNC2,4-azaspiro[5.6]dodecane
850,Z254580486,DSiPoised,,"N,N-dimethyl-2-(1H-pyrazol-1-yl)acetamide",CN(C)C(=O)Cn1cccn1,CN(C)C(=O)Cn1cccn1,HTIDWWCOZGRQRN-UHFFFAOYSA-N,11,c1cn[nH]c1,1H-Pyrazole
851,Z106579662,DSiPoised,,1-(propan-2-yl)-4-(thiophene-2-carbonyl)piperazine,CC(C)N1CCN(CC1)C(=O)c2cccs2,CC(C)N1CCN(CC1)C(=O)c2cccs2,ZEVVAPJSMUTCRY-UHFFFAOYSA-N,16,O=C(c1cccs1)N1CCNCC1,piperazin-1-yl-thiophen-2-ylmethanone
852,Z56837087,DSiPoised,,N-(4-chlorophenyl)-2-cyanoacetamide,Clc1ccc(NC(=O)CC#N)cc1,Clc1ccc(NC(=O)CC#N)cc1,FLLVVAHFEBGZKD-UHFFFAOYSA-N,13,c1ccccc1,benzene
853,Z1262246195,DSiPoised,,"3,3,3-trifluoro-1-(piperazin-1-yl)propan-1-one hydrochloride",FC(F)(F)CC(=O)N1CCNCC1,Cl.FC(F)(F)CC(=O)N1CCNCC1,RUISULBDMIMYAZ-UHFFFAOYSA-N,13,C1CNCCN1,Piperazine
854,Z2255081886,DSiPoised,,"2-oxo-1,2,3,4-tetrahydroquinoxaline-6-carbonitrile",O=C1CNc2cc(C#N)ccc2N1,O=C1CNc2cc(C#N)ccc2N1,VCQBDEDRWMCMMN-UHFFFAOYSA-N,13,O=C1CNc2ccccc2N1,"3,4-Dihydro-1H-quinoxalin-2-one"
855,Z26781952,DSiPoised,,"N-[(1H-1,3-benzodiazol-2-yl)methyl]butanamide",CCCC(=O)NCc1nc2ccccc2[nH]1,CCCC(=O)NCc1nc2ccccc2[nH]1,MXDONONSXPZRMO-UHFFFAOYSA-N,16,c1ccc2[nH]cnc2c1,1H-Benzimidazole
856,Z1198152455,DSiPoised,,"1-(4-methylphenyl)-1H-1,2,3,4-tetrazol-5-amine",Cc1ccc(cc1)n2nnnc2N,Cc1ccc(cc1)n2nnnc2N,ZJBHCZGOFWRDTG-UHFFFAOYSA-N,13,c1ccc(-n2cnnn2)cc1,1-phenyltetrazole
857,Z123856654,DSiPoised,,"3,3-dimethyl-1-(4-sulfamoylphenyl)urea",CN(C)C(=O)Nc1ccc(cc1)S(=O)(=O)N,CN(C)C(=O)Nc1ccc(cc1)S(=O)(=O)N,KPUDJXHGYZUZLT-UHFFFAOYSA-N,16,c1ccccc1,benzene
858,Z1102357527,DSiPoised,,"N-(6-oxopiperidin-3-yl)-1,3-thiazole-4-carboxamide",O=C(NC1CCC(=O)NC1)c2cscn2,O=C(NC1CCC(=O)NC1)c2cscn2,MTDCJLXPYPQTPX-UHFFFAOYSA-N,15,O=C1CCC(NC(=O)c2cscn2)CN1,
859,Z44590919,DSiPoised,,4-acetyl-N-ethylpiperazine-1-carboxamide,CCNC(=O)N1CCN(CC1)C(=O)C,CCNC(=O)N1CCN(CC1)C(=O)C,DXJHUMXFQJQTMZ-UHFFFAOYSA-N,14,C1CNCCN1,Piperazine
860,Z26333448,DSiPoised,,"1-[(4-fluorophenyl)methyl]-1H-1,3-benzodiazole",Fc1ccc(Cn2cnc3ccccc23)cc1,Fc1ccc(Cn2cnc3ccccc23)cc1,QLQZBMMYHJKDSH-UHFFFAOYSA-N,17,c1ccc(Cn2cnc3ccccc32)cc1,1-(phenylmethyl)benzimidazole
861,Z168902372,DSiPoised,,4-{[4-(trifluoromethyl)phenyl]methyl}morpholine,FC(F)(F)c1ccc(CN2CCOCC2)cc1,FC(F)(F)c1ccc(CN2CCOCC2)cc1,LOYDLLLZTLGYCE-UHFFFAOYSA-N,17,c1ccc(CN2CCOCC2)cc1,4-(phenylmethyl)morpholine
862,Z401437758,DSiPoised,,"1-(2-methylphenyl)-1H-1,2,3-triazole-4-carboxylic acid",Cc1ccccc1n2cc(nn2)C(=O)O,Cc1ccccc1n2cc(nn2)C(=O)O,DAYJQFRBEKQYDR-UHFFFAOYSA-N,15,c1ccc(-n2ccnn2)cc1,1-phenyltriazole
863,Z839157334,DSiPoised,,"2-(4-amino-3-fluorophenoxy)-N,N-dimethylacetamide",CN(C)C(=O)COc1ccc(N)c(F)c1,CN(C)C(=O)COc1ccc(N)c(F)c1,VNDZSXJKUDTTMP-UHFFFAOYSA-N,15,c1ccccc1,benzene
864,Z1918536193,DSiPoised,,5-chloro-4-[(1-methyl-1H-pyrazol-4-yl)oxy]pyrimidine,Cn1cc(Oc2ncncc2Cl)cn1,Cn1cc(Oc2ncncc2Cl)cn1,JGBBXYYBQPDVEM-UHFFFAOYSA-N,14,c1cc(Oc2cn[nH]c2)ncn1,
865,Z27749656,DSiPoised,,N-benzyl-3-fluorobenzamide,Fc1cccc(c1)C(=O)NCc2ccccc2,Fc1cccc(c1)C(=O)NCc2ccccc2,LKIBJWJYXBXEEB-UHFFFAOYSA-N,17,O=C(NCc1ccccc1)c1ccccc1,N-(phenylmethyl)benzamide
866,Z2574937229,DSiPoised,,1-(4-methoxyphenyl)-1-phenylmethanamine hydrochloride,COc1ccc(cc1)C(N)c2ccccc2,Cl.COc1ccc(cc1)C(N)c2ccccc2,MXDBCXKVTJDKNP-UHFFFAOYSA-N,16,c1ccc(Cc2ccccc2)cc1,phenylmethylbenzene
867,Z285233820,DSiPoised,,"5-(2-methoxyphenyl)-1,3,4-oxadiazol-2-amine",COc1ccccc1c2nnc(N)o2,COc1ccccc1c2nnc(N)o2,HTILGWBWTPTFES-UHFFFAOYSA-N,14,c1ccc(-c2nnco2)cc1,"2-Phenyl-1,3,4-oxadiazole"
868,Z316425948,DSiPoised,,"3,3,3-trifluoro-1-(4-methylpiperidin-1-yl)propan-1-one",CC1CCN(CC1)C(=O)CC(F)(F)F,CC1CCN(CC1)C(=O)CC(F)(F)F,QTVXFOKMHRPFDL-UHFFFAOYSA-N,14,C1CCNCC1,Piperidine
869,Z30917949,DSiPoised,,N-(4-ethylphenyl)pyrazine-2-carboxamide,CCc1ccc(NC(=O)c2cnccn2)cc1,CCc1ccc(NC(=O)c2cnccn2)cc1,YAABJMRUUQSQBM-UHFFFAOYSA-N,17,O=C(Nc1ccccc1)c1cnccn1,N-phenylpyrazine-2-carboxamide
870,Z19735192,DSiPoised,,N-(3-fluorophenyl)-2-phenoxyacetamide,Fc1cccc(NC(=O)COc2ccccc2)c1,Fc1cccc(NC(=O)COc2ccccc2)c1,VTCNQCNGFQNSAO-UHFFFAOYSA-N,18,O=C(COc1ccccc1)Nc1ccccc1,2-(phenoxy)-N-phenylacetamide
871,Z104473836,DSiPoised,,3-(diethylamino)phenol,CCN(CC)c1cccc(O)c1,CCN(CC)c1cccc(O)c1,WAVOOWVINKGEHS-UHFFFAOYSA-N,12,c1ccccc1,benzene
872,Z31190928,DSiPoised,,N-(propan-2-yl)pyrimidin-2-amine,CC(C)Nc1ncccn1,CC(C)Nc1ncccn1,FTCYIGBVOHNHCD-UHFFFAOYSA-N,10,c1cncnc1,Pyrimidine
873,Z32400357,DSiPoised,,1-(3-methylbenzoyl)piperidine-4-carboxamide,Cc1cccc(c1)C(=O)N2CCC(CC2)C(=O)N,Cc1cccc(c1)C(=O)N2CCC(CC2)C(=O)N,VSYPROQBASLXDK-UHFFFAOYSA-N,18,O=C(c1ccccc1)N1CCCCC1,phenyl-piperidin-1-ylmethanone
874,Z228584370,DSiPoised,,2-(trifluoromethoxy)benzoic acid,OC(=O)c1ccccc1OC(F)(F)F,OC(=O)c1ccccc1OC(F)(F)F,JMYSPFGUBNENSE-UHFFFAOYSA-N,14,c1ccccc1,benzene
875,Z381408780,DSiPoised,Euopen,"N,N-dimethyl-1,2,3,4-tetrahydroquinoline-6-carboxamide",CN(C)C(=O)c1ccc2NCCCc2c1,CN(C)C(=O)c1ccc2NCCCc2c1,WKHXWPZSIXHQAS-UHFFFAOYSA-N,15,c1ccc2c(c1)CCCN2,"1,2,3,4-Tetrahydroquinoline"
876,Z32014663,DSiPoised,,"N,N,2,3-tetramethylbenzamide",CN(C)C(=O)c1cccc(C)c1C,CN(C)C(=O)c1cccc(C)c1C,KJFNIMLMIUNQSJ-UHFFFAOYSA-N,13,c1ccccc1,benzene
877,Z30891796,DSiPoised,,"2,5-dimethylphenyl pyridine-4-carboxylate",Cc1ccc(C)c(OC(=O)c2ccncc2)c1,Cc1ccc(C)c(OC(=O)c2ccncc2)c1,MMVMRVVLUMIUAF-UHFFFAOYSA-N,17,O=C(Oc1ccccc1)c1ccncc1,phenyl pyridine-4-carboxylate
878,Z438096750,DSiPoised,Euopen,N-[(1-acetylpiperidin-3-yl)methyl]methanesulfonamide,CC(=O)N1CCCC(CNS(=O)(=O)C)C1,CC(=O)N1CCCC(CNS(=O)(=O)C)C1,CCRQXLDMMWNHIR-UHFFFAOYSA-N,15,C1CCNCC1,Piperidine
879,Z108545814,DSiPoised,,3-propanamido-1-benzofuran-2-carboxamide,CCC(=O)Nc1c(oc2ccccc12)C(=O)N,CCC(=O)Nc1c(oc2ccccc12)C(=O)N,HGKMUPQEYVFOFN-UHFFFAOYSA-N,17,c1ccc2occc2c1,1-benzofuran
880,Z1348371854,DSiPoised,,"5-(1,4-oxazepan-4-yl)pyridine-2-carbonitrile",N#Cc1ccc(cn1)N2CCCOCC2,N#Cc1ccc(cn1)N2CCCOCC2,QPJKHSFVBDONPD-UHFFFAOYSA-N,15,c1cncc(N2CCCOCC2)c1,
881,Z2073741691,DSiPoised,,"2-(difluoromethoxy)-1-[(2R,6S)-2,6-dimethylmorpholin-4-yl]ethan-1-one",C[C@H]1CN(C[C@@H](C)O1)C(=O)COC(F)F,C[C@H]1CN(C[C@@H](C)O1)C(=O)COC(F)F,KVTKFHLTYQIGCM-KNVOCYPGSA-N,15,C1COCCN1,Morpholine
882,Z57260516,DSiPoised,,"2-methoxy-N-(2,4,6-trimethylphenyl)acetamide",COCC(=O)Nc1c(C)cc(C)cc1C,COCC(=O)Nc1c(C)cc(C)cc1C,XZMRSYKEMFCZKR-UHFFFAOYSA-N,15,c1ccccc1,benzene
883,Z1263583002,DSiPoised,,1-benzamidocyclopropane-1-carboxylic acid,OC(=O)C1(CC1)NC(=O)c2ccccc2,OC(=O)C1(CC1)NC(=O)c2ccccc2,PZZDJDOTSZSBII-UHFFFAOYSA-N,15,O=C(NC1CC1)c1ccccc1,N-Cyclopropylbenzamide
884,Z223388508,DSiPoised,,1-[4-(1H-indol-3-yl)piperidin-1-yl]ethan-1-one,CC(=O)N1CCC(CC1)c2c[nH]c3ccccc23,CC(=O)N1CCC(CC1)c2c[nH]c3ccccc23,PRFIVCWVSORYRV-UHFFFAOYSA-N,18,c1ccc2c(C3CCNCC3)c[nH]c2c1,3-piperidin-4-yl-1H-indole
885,Z100449516,DSiPoised,,N-[(furan-2-yl)methyl]-2-methylfuran-3-carboxamide,Cc1occc1C(=O)NCc2ccco2,Cc1occc1C(=O)NCc2ccco2,ZSEHNDARAQYZIE-UHFFFAOYSA-N,15,O=C(NCc1ccco1)c1ccoc1,
886,Z48847594,DSiPoised,,"N-[4-(2-amino-1,3-thiazol-4-yl)phenyl]acetamide",CC(=O)Nc1ccc(cc1)c2csc(N)n2,CC(=O)Nc1ccc(cc1)c2csc(N)n2,VBBNSESFUHRMJU-UHFFFAOYSA-N,16,c1ccc(-c2cscn2)cc1,"4-Phenyl-1,3-thiazole"
887,Z2213892813,DSiPoised,,"4-(pyrrolidine-1-carbonyl)-1H-1,2,3-triazol-5-amine",Nc1[nH]nnc1C(=O)N2CCCC2,Nc1[nH]nnc1C(=O)N2CCCC2,ZZNNYUXZAVMJCU-UHFFFAOYSA-N,13,O=C(c1c[nH]nn1)N1CCCC1,
888,Z2264894978,DSiPoised,,[(4-fluorophenyl)methyl]({[(2R)-oxolan-2-yl]methyl})amine,Fc1ccc(CNC[C@H]2CCCO2)cc1,Fc1ccc(CNC[C@H]2CCCO2)cc1,SLYWRVMUMWKSOX-GFCCVEGCSA-N,15,c1ccc(CNC[C@H]2CCCO2)cc1,
889,Z44584192,DSiPoised,,1-cyclohexyl-3-[(furan-2-yl)methyl]urea,O=C(NCc1ccco1)NC2CCCCC2,O=C(NCc1ccco1)NC2CCCCC2,PNMBIDMHBXLQHM-UHFFFAOYSA-N,16,O=C(NCc1ccco1)NC1CCCCC1,1-cyclohexyl-3-(furan-2-ylmethyl)urea
890,Z85893853,DSiPoised,,1-[2-(4-fluorophenyl)acetyl]piperidine-3-carboxylic acid,OC(=O)C1CCCN(C1)C(=O)Cc2ccc(F)cc2,OC(=O)C1CCCN(C1)C(=O)Cc2ccc(F)cc2,ISRBHDOSFNPUED-UHFFFAOYSA-N,19,O=C(Cc1ccccc1)N1CCCCC1,2-phenyl-1-piperidin-1-ylethanone
891,Z1148165337,DSiPoised,,"2-(1H-indazol-1-yl)-N,N-dimethylacetamide",CN(C)C(=O)Cn1ncc2ccccc12,CN(C)C(=O)Cn1ncc2ccccc12,AOLISVCNSODKGB-UHFFFAOYSA-N,15,c1ccc2[nH]ncc2c1,1H-Indazole
892,Z1251361039,DSiPoised,Euopen,2-hydroxy-N-[(pyridin-2-yl)methyl]propanamide,CC(O)C(=O)NCc1ccccn1,CC(O)C(=O)NCc1ccccn1,UDRXZWWLNUSHFH-UHFFFAOYSA-N,13,c1ccncc1,Pyridine
893,Z217038356,DSiPoised,,1-(2-methylmorpholin-4-yl)-2-(1H-pyrazol-1-yl)ethan-1-one,CC1CN(CCO1)C(=O)Cn2cccn2,CC1CN(CCO1)C(=O)Cn2cccn2,YJMLTHJLDUBVIC-UHFFFAOYSA-N,15,O=C(Cn1cccn1)N1CCOCC1,
894,Z234898049,DSiPoised,,"3-(5-methyl-1,2,4-oxadiazol-3-yl)aniline",Cc1nc(no1)c2cccc(N)c2,Cc1nc(no1)c2cccc(N)c2,CTRGRIHPFAVSOF-UHFFFAOYSA-N,13,c1ccc(-c2ncon2)cc1,"3-phenyl-1,2,4-oxadiazole"
895,Z371866204,DSiPoised,,"1-(6-methoxy-1,3-benzothiazol-2-yl)-3-methylurea",CNC(=O)Nc1nc2ccc(OC)cc2s1,CNC(=O)Nc1nc2ccc(OC)cc2s1,FBYMWYBOTQNVPE-UHFFFAOYSA-N,16,c1ccc2scnc2c1,"1,3-benzothiazole"
896,Z198194396,DSiPoised,,4-(furan-2-carbonyl)piperazine-1-carboxamide,NC(=O)N1CCN(CC1)C(=O)c2ccco2,NC(=O)N1CCN(CC1)C(=O)c2ccco2,TWRIXENNPDTMSQ-UHFFFAOYSA-N,16,O=C(c1ccco1)N1CCNCC1,furan-2-yl-piperazin-1-ylmethanone
897,Z26769872,DSiPoised,,N-[2-(4-fluorophenyl)ethyl]furan-2-carboxamide,Fc1ccc(CCNC(=O)c2ccco2)cc1,Fc1ccc(CCNC(=O)c2ccco2)cc1,GSMVTQDRELNXRQ-UHFFFAOYSA-N,17,O=C(NCCc1ccccc1)c1ccco1,N-(2-phenylethyl)furan-2-carboxamide
898,Z31432964,DSiPoised,,1-methyl-4-(oxolane-2-carbonyl)piperazine,CN1CCN(CC1)C(=O)C2CCCO2,CN1CCN(CC1)C(=O)C2CCCO2,ZSHARPJAQXGCMB-UHFFFAOYSA-N,14,O=C(C1CCCO1)N1CCNCC1,oxolan-2-yl-piperazin-1-ylmethanone
899,Z445186088,DSiPoised,,2-fluoro-N-[(1H-pyrazol-3-yl)methyl]aniline,Fc1ccccc1NCc2cc[nH]n2,Fc1ccccc1NCc2cc[nH]n2,IREDHAFKGFKXRR-UHFFFAOYSA-N,14,c1ccc(NCc2cc[nH]n2)cc1,
900,Z992494004,DSiPoised,,2-(2-acetamidophenyl)acetic acid,CC(=O)Nc1ccccc1CC(=O)O,CC(=O)Nc1ccccc1CC(=O)O,BOEMFEOUVXWWNZ-UHFFFAOYSA-N,14,c1ccccc1,benzene
901,Z422344882,DSiPoised,,"4-(4-methyl-1,3-thiazole-5-carbonyl)piperazin-2-one",Cc1ncsc1C(=O)N2CCNC(=O)C2,Cc1ncsc1C(=O)N2CCNC(=O)C2,CAIRNMNSCHTAFY-UHFFFAOYSA-N,15,O=C1CN(C(=O)c2cncs2)CCN1,
902,Z2017168803,DSiPoised,,(2S)-2-[(3-fluoropyridin-2-yl)(methyl)amino]propan-1-ol,C[C@@H](CO)N(C)c1ncccc1F,C[C@@H](CO)N(C)c1ncccc1F,FOQPKOCSXTYZBW-ZETCQYMHSA-N,13,c1ccncc1,Pyridine
903,Z1618027593,DSiPoised,,1-methyl-1H-indazole-3-carboxamide,Cn1nc(C(=O)N)c2ccccc12,Cn1nc(C(=O)N)c2ccccc12,PVROETJHCUDAFG-UHFFFAOYSA-N,13,c1ccc2[nH]ncc2c1,1H-Indazole
904,Z53116498,DSiPoised,,"3-(2-methyl-1H-1,3-benzodiazol-1-yl)propanamide",Cc1nc2ccccc2n1CCC(=O)N,Cc1nc2ccccc2n1CCC(=O)N,HZTUIHZIQKFSIL-UHFFFAOYSA-N,15,c1ccc2[nH]cnc2c1,1H-Benzimidazole
905,Z26333434,DSiPoised,,"4-[(1H-1,3-benzodiazol-1-yl)methyl]benzonitrile",N#Cc1ccc(Cn2cnc3ccccc23)cc1,N#Cc1ccc(Cn2cnc3ccccc23)cc1,KZMYEQMVROHICO-UHFFFAOYSA-N,18,c1ccc(Cn2cnc3ccccc32)cc1,1-(phenylmethyl)benzimidazole
906,Z295205242,DSiPoised,SpotXplorer,3-[(2-methyl-1H-imidazol-1-yl)methyl]benzonitrile,Cc1nccn1Cc2cccc(C#N)c2,Cc1nccn1Cc2cccc(C#N)c2,HMXUYPBDUYSWMA-UHFFFAOYSA-N,15,c1ccc(Cn2ccnc2)cc1,1-(phenylmethyl)imidazole
907,Z1127662991,DSiPoised,,(3R)-1-[(4-chlorophenyl)methyl]pyrrolidin-3-ol,O[C@@H]1CCN(Cc2ccc(Cl)cc2)C1,O[C@@H]1CCN(Cc2ccc(Cl)cc2)C1,NVBPYTSZAGPUJC-LLVKDONJSA-N,14,c1ccc(CN2CCCC2)cc1,1-(Phenylmethyl)pyrrolidine
908,Z445191014,DSiPoised,,2-fluoro-N-[(3-methyl-1H-pyrazol-4-yl)methyl]aniline,Cc1n[nH]cc1CNc2ccccc2F,Cc1n[nH]cc1CNc2ccccc2F,PPJRDGIYQROBCH-UHFFFAOYSA-N,15,c1ccc(NCc2cn[nH]c2)cc1,
909,Z104474512,DSiPoised,,1-(2-ethoxyphenyl)piperazine hydrochloride,CCOc1ccccc1N2CCNCC2,Cl.CCOc1ccccc1N2CCNCC2,FBQIUSDQWOLCNY-UHFFFAOYSA-N,15,c1ccc(N2CCNCC2)cc1,1-phenylpiperazine
910,Z285141302,DSiPoised,,"N-(1,2,3,4-tetrahydroquinolin-3-yl)acetamide",CC(=O)NC1CNc2ccccc2C1,CC(=O)NC1CNc2ccccc2C1,HCEIEGOMGWEGOJ-UHFFFAOYSA-N,14,c1ccc2c(c1)CCCN2,"1,2,3,4-Tetrahydroquinoline"
911,Z431807512,DSiPoised,,N-methyl-3-oxo-N-(propan-2-yl)piperazine-1-sulfonamide,CC(C)N(C)S(=O)(=O)N1CCNC(=O)C1,CC(C)N(C)S(=O)(=O)N1CCNC(=O)C1,VTMVBMKVPGBHRQ-UHFFFAOYSA-N,15,O=C1CNCCN1,Piperazin-2-one
912,Z228585842,DSiPoised,,2-hydroxy-1-(4-methylpiperazin-1-yl)ethan-1-one,CN1CCN(CC1)C(=O)CO,CN1CCN(CC1)C(=O)CO,NXJMRIAKANWEQC-UHFFFAOYSA-N,11,C1CNCCN1,Piperazine
913,Z57390007,DSiPoised,,methyl[(pyridin-4-yl)methyl]amine,CNCc1ccncc1,CNCc1ccncc1,DNBWGFKLIBQQSL-UHFFFAOYSA-N,9,c1ccncc1,Pyridine
914,Z1217741507,DSiPoised,,1-benzoyl-4-tert-butylpiperidine,CC(C)(C)C1CCN(CC1)C(=O)c2ccccc2,CC(C)(C)C1CCN(CC1)C(=O)c2ccccc2,UVPFTRNYXLMKBI-UHFFFAOYSA-N,18,O=C(c1ccccc1)N1CCCCC1,phenyl-piperidin-1-ylmethanone
915,Z1401276297,DSiPoised,,7-(pyrazin-2-yl)-2-oxa-7-azaspiro[4.4]nonane,C1CC2(CCN(C2)c3cnccn3)CO1,C1CC2(CCN(C2)c3cnccn3)CO1,ITTBXBSSJHVWJS-UHFFFAOYSA-N,15,c1cnc(N2CCC3(CCOC3)C2)cn1,
916,Z954606858,DSiPoised,,2-phenylpropane-1-sulfonamide,CC(CS(=O)(=O)N)c1ccccc1,CC(CS(=O)(=O)N)c1ccccc1,HXLOQIXEAPZOSG-UHFFFAOYSA-N,13,c1ccccc1,benzene
917,Z204776284,DSiPoised,,2-[cycloheptyl(methyl)amino]-N-methylacetamide,CNC(=O)CN(C)C1CCCCCC1,CNC(=O)CN(C)C1CCCCCC1,PUSPCRKLLFPKEY-UHFFFAOYSA-N,14,C1CCCCCC1,Cycloheptane
918,Z390185328,DSiPoised,,4-amino-N-(2-hydroxyethyl)-N-methylbenzene-1-sulfonamide,CN(CCO)S(=O)(=O)c1ccc(N)cc1,CN(CCO)S(=O)(=O)c1ccc(N)cc1,IFBDYRCQPHERQI-UHFFFAOYSA-N,15,c1ccccc1,benzene
